fpl_id,opta_id,first_name,second_name,web_name,known_name,team_fpl_id,team_opta_id,team_name,team_short_name,element_type,position,status,news,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,now_cost,selected_by_percent
271,244042,Rodrigo,Muniz Carvalho,Muniz,Rodrigo Muniz,10,54,Fulham,FUL,4,FWD,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0.6
272,631786,Jonah,Kusi-Asare,Kusi-Asare,,10,54,Fulham,FUL,4,FWD,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,7.4
569,551466,Gonzalo,García,Gonzalo,,10,54,Fulham,FUL,4,FWD,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,2.1
570,571779,César,Palacios,Palacios,,10,54,Fulham,FUL,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0.2
580,463210,Shea,Charles,Charles,,10,54,Fulham,FUL,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.1
273,167825,Dillon,Phillips,Phillips,,11,88,Hull City,HUL,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,1.6
274,105666,Jack,Butland,Butland,,11,88,Hull City,HUL,1,GK,i,Arm injury - Unknown return date,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.1
275,494950,Harvey,Cartwright,Cartwright,,11,88,Hull City,HUL,1,GK,u,Has joined Grimsby Town on loan for the rest of the season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0.0
276,444307,Thimothée,Lo-Tutala,Lo-Tutala,,11,88,Hull City,HUL,1,GK,u,Has joined Colchester United on loan for the rest of the season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0.0
277,108416,John,Egan,Egan,,11,88,Hull City,HUL,2,DEF,a,,8,90,0,0,1,0,0,0,0,0,0,0,0,27,0.0,0.0,0.0,0.0,40,1.6
278,501902,Charlie,Hughes,Hughes,,11,88,Hull City,HUL,2,DEF,i,Groin injury - Unknown return date,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0.1
279,146426,Semi,Ajayi,Ajayi,,11,88,Hull City,HUL,2,DEF,d,Hamstring injury - 75% chance of playing,14,63,1,0,1,0,0,0,0,0,0,0,2,39,0.0,0.0,0.0,0.0,40,1.2
280,193278,Lewie,Coyle,Coyle,,11,88,Hull City,HUL,2,DEF,d,Ankle injury - 75% chance of playing,6,69,0,0,1,0,0,0,0,0,0,0,0,23,0.0,0.0,0.0,0.0,40,0.7
281,433590,Cody,Drameh,Drameh,,11,88,Hull City,HUL,2,DEF,a,,1,20,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,40,0.0
282,232351,Ryan,Giles,Giles,,11,88,Hull City,HUL,2,DEF,a,,6,84,0,0,1,0,0,0,0,0,0,0,0,24,0.0,0.0,0.0,0.0,40,0.8
283,449428,Matty,Jacob,Jacob,,11,88,Hull City,HUL,2,DEF,i,Hip injury - Expected back 29 Aug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0.0
284,661800,Cathal,McCarthy,McCarthy,,11,88,Hull City,HUL,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0.1
285,160817,Paddy,McNair,McNair,,11,88,Hull City,HUL,2,DEF,a,,1,26,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,40,0.1
286,540324,Mohamed,Belloumi,Belloumi,,11,88,Hull City,HUL,3,MID,a,,3,90,0,0,1,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,50,0.5
287,232905,Liam,Millar,Millar,,11,88,Hull City,HUL,3,MID,a,,0,19,0,0,0,0,0,0,0,1,0,0,0,2,0.0,0.0,0.0,0.0,50,0.1
288,171270,Kieran,Dowell,Dowell,,11,88,Hull City,HUL,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.4
289,101282,Matt,Crooks,Crooks,,11,88,Hull City,HUL,3,MID,a,,2,90,0,0,1,0,0,0,0,1,0,0,0,9,0.0,0.0,0.0,0.0,45,0.7
290,243413,Regan,Slater,Slater,,11,88,Hull City,HUL,3,MID,a,,6,90,0,1,1,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,45,3.2
291,465525,Eliot,Matazo,Matazo,,11,88,Hull City,HUL,3,MID,i,Knee injury - Unknown return date,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.0
292,208481,Abdülkadir,Ömür,Ömür,,11,88,Hull City,HUL,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.0
293,490161,Abu,Kamara,Kamara,,11,88,Hull City,HUL,3,MID,u,Has joined Portsmouth permanently,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.0
294,553783,Óscar,Zambrano,Zambrano,,11,88,Hull City,HUL,3,MID,i,Thigh injury - Unknown return date,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.1
295,169432,Oli,McBurnie,McBurnie,,11,88,Hull City,HUL,4,FWD,a,,5,90,0,1,1,0,0,0,0,0,0,0,0,21,0.0,0.0,0.0,0.0,55,1.4
296,213292,David,Akintola,Akintola,,11,88,Hull City,HUL,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.0
297,470294,Darko,Gyabi,Gyabi,,11,88,Hull City,HUL,3,MID,i,Thigh injury - Unknown return date,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.0
298,500957,Enis,Destan,Destan,,11,88,Hull City,HUL,4,FWD,u,Has joined Konyaspor permanently,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.4
299,534392,Mason,Burstow,Burstow,,11,88,Hull City,HUL,4,FWD,u,Has joined Sheffield Wednesday on loan for the rest of the season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.1
340,462635,Joe,Gelhardt,Gelhardt,,11,88,Hull City,HUL,3,MID,i,Ankle injury - Expected back 5 Sep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.0
556,169359,Matt,Targett,Targett,,11,88,Hull City,HUL,2,DEF,a,,1,5,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,40,2.4
563,445028,Hidemasa,Morita,Morita,,11,88,Hull City,HUL,3,MID,d,Calf injury - 50% chance of playing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.0
572,473284,Konstantinos,Tzolakis,Tzolakis,,11,88,Hull City,HUL,1,GK,a,,10,90,0,0,1,0,0,0,0,0,0,5,3,41,0.0,0.0,0.0,0.0,45,0.8
574,552946,Jens,Hjertø-Dahl,Hjertø-Dahl,,11,88,Hull City,HUL,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.1
576,608227,Elliot,Stroud,Stroud,,11,88,Hull City,HUL,3,MID,a,,3,70,0,0,1,0,0,0,0,0,0,0,0,11,0.0,0.0,0.0,0.0,50,0.1
585,597462,Lucas,Herrington,Herrington,,11,88,Hull City,HUL,2,DEF,a,,1,26,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,40,0.7
586,606930,Nobel,Mendy,Mendy,,11,88,Hull City,HUL,2,DEF,d,Thigh injury - 75% chance of playing,15,63,1,0,1,0,0,0,0,0,0,0,1,35,0.0,0.0,0.0,0.0,40,1.4
589,469266,Lucas,Gourna-Douath,Gourna-Douath,,11,88,Hull City,HUL,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.0
259,219924,Issa,Diop,Diop,,12,40,Ipswich Town,IPS,2,DEF,a,,2,90,0,0,0,1,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,40,18.3
267,212314,Saša,Lukić,Lukić,,12,40,Ipswich Town,IPS,3,MID,a,,5,90,0,1,0,1,0,0,0,0,0,0,0,22,0.0,0.0,0.0,0.0,50,0.1
300,108813,Christian,Walton,Walton,,12,40,Ipswich Town,IPS,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.5
301,112520,Alex,Palmer,Palmer,,12,40,Ipswich Town,IPS,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,4.7
302,50093,David,Button,Button,,12,40,Ipswich Town,IPS,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0.5
303,183015,Cédric,Kipré,Kipré,,12,40,Ipswich Town,IPS,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0.7
304,216616,Dara,O'Shea,O'Shea,,12,40,Ipswich Town,IPS,2,DEF,a,,4,90,0,0,0,1,0,0,0,0,0,0,0,16,0.0,0.0,0.0,0.0,40,3.5
305,455084,Leif,Davis,Davis,,12,40,Ipswich Town,IPS,2,DEF,a,,2,90,0,0,0,1,0,0,0,0,0,0,0,10,0.0,0.0,0.0,0.0,40,5.3
306,449429,Jacob,Greaves,Greaves,,12,40,Ipswich Town,IPS,2,DEF,a,,2,90,0,0,0,1,0,0,0,0,0,0,0,12,0.0,0.0,0.0,0.0,40,1.5
307,222018,Ben,Johnson,Johnson,,12,40,Ipswich Town,IPS,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0.1
308,176420,Darnell,Furlong,Furlong,,12,40,Ipswich Town,IPS,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0.7
309,501390,Marcelino,Núñez,Núñez,,12,40,Ipswich Town,IPS,3,MID,a,,4,79,0,0,0,1,0,0,0,0,0,0,0,26,0.0,0.0,0.0,0.0,50,0.1
310,241117,Azor,Matusiwa,Matusiwa,,12,40,Ipswich Town,IPS,3,MID,i,Muscular injury - Unknown return date,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.0
311,149929,Wes,Burns,Burns,,12,40,Ipswich Town,IPS,3,MID,u,Has joined Leicester City permanently,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.0
312,231899,Jack,Taylor,Taylor,,12,40,Ipswich Town,IPS,3,MID,i,Knee injury - Unknown return date,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.0
313,443261,Jack,Clarke,Clarke,Jack Clarke,12,40,Ipswich Town,IPS,3,MID,a,,7,19,1,0,0,0,0,0,0,0,0,0,1,27,0.0,0.0,0.0,0.0,55,0.3
314,229164,Chiedozie,Ogbene,Ogbene,,12,40,Ipswich Town,IPS,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.0
315,531442,Abdul,Fatawu,Fatawu,Abdul Fatawu,12,40,Ipswich Town,IPS,3,MID,a,,2,65,0,0,0,1,0,0,0,0,0,0,0,22,0.0,0.0,0.0,0.0,55,0.2
316,543968,Emersonn,Correia da Silva,Emersonn,Emersonn,12,40,Ipswich Town,IPS,4,FWD,a,,9,65,1,0,0,1,0,0,0,0,0,0,3,41,0.0,0.0,0.0,0.0,55,0.5
317,222625,George,Hirst,Hirst,,12,40,Ipswich Town,IPS,4,FWD,u,Has joined Stoke City permanently,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.2
318,481624,Jaden,Philogene,Philogene,,12,40,Ipswich Town,IPS,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0.2
319,172453,Sam,Szmodics,Szmodics,,12,40,Ipswich Town,IPS,3,MID,u,Has joined Derby County on loan for the rest of the season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.0
320,147675,Chuba,Akpom,Akpom,,12,40,Ipswich Town,IPS,4,FWD,a,,1,24,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,50,0.6
321,557012,Sindre,Walle Egeli,Walle Egeli,,12,40,Ipswich Town,IPS,4,FWD,a,,1,10,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,45,2.2
322,462387,Ali,Al-Hamadi,Al-Hamadi,Ali Al Hamadi,12,40,Ipswich Town,IPS,4,FWD,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.2
323,461587,Kasey,McAteer,McAteer,,12,40,Ipswich Town,IPS,3,MID,a,,1,24,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,45,1.5
324,232457,Anis,Mehmeti,Mehmeti,,12,40,Ipswich Town,IPS,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.1
554,546600,Kayne,van Oevelen,Van Oevelen,,12,40,Ipswich Town,IPS,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.0
562,442967,Daizen,Maeda,Maeda,,12,40,Ipswich Town,IPS,3,MID,a,,2,79,0,0,0,1,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,55,0.4
564,240514,Kjell,Scherpen,Scherpen,,12,40,Ipswich Town,IPS,1,GK,a,,2,90,0,0,0,1,0,0,0,0,0,2,0,12,0.0,0.0,0.0,0.0,45,0.7
571,216055,Florentino Ibrain,Morris Luís,Florentino,Florentino,12,40,Ipswich Town,IPS,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.1
591,474120,Julio,Enciso,Enciso,,12,40,Ipswich Town,IPS,3,MID,d,Muscular injury - 75% chance of playing,5,70,0,1,0,1,0,0,0,0,0,0,0,24,0.0,0.0,0.0,0.0,55,0.3
592,572584,Abdoul,Ouattara,Ouattara,,12,40,Ipswich Town,IPS,2,DEF,a,,1,10,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,40,1.1
602,524180,Cameron,Humphreys,Humphreys,,12,40,Ipswich Town,IPS,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.0
260,153682,Harry,Wilson,Wilson,,13,2,Leeds,LEE,3,MID,a,,3,65,0,0,1,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,65,6.3
326,201595,Lucas Estella,Perri,Perri,Lucas Perri,13,2,Leeds,LEE,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.6
327,434752,Jaka,Bijol,Bijol,,13,2,Leeds,LEE,2,DEF,a,,10,90,0,0,1,0,0,0,0,0,0,0,2,28,0.0,0.0,0.0,0.0,50,0.4
329,214225,Joe,Rodon,Rodon,,13,2,Leeds,LEE,2,DEF,a,,6,90,0,0,1,0,0,0,0,0,0,0,0,21,0.0,0.0,0.0,0.0,45,3.6
330,226182,Jayden,Bogle,Bogle,,13,2,Leeds,LEE,2,DEF,a,,6,90,0,0,1,0,0,0,0,0,0,0,0,24,0.0,0.0,0.0,0.0,45,0.5
331,243526,Gabriel,Gudmundsson,Gudmundsson,,13,2,Leeds,LEE,2,DEF,i,Hamstring injury - Unknown return date,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.1
332,220627,James,Justin,Justin,,13,2,Leeds,LEE,2,DEF,a,,10,90,0,0,1,0,0,0,0,0,0,0,2,28,0.0,0.0,0.0,0.0,45,0.7
333,437738,Sebastiaan,Bornauw,Bornauw,,13,2,Leeds,LEE,2,DEF,u,Has joined Hamburg SV on loan for the rest of the season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.0
334,522047,Tarik,Muharemović,Muharemović,,13,2,Leeds,LEE,2,DEF,a,,6,90,0,0,1,0,0,0,0,0,0,0,0,25,0.0,0.0,0.0,0.0,50,3.4
335,466525,Anton,Stach,Stach,,13,2,Leeds,LEE,3,MID,a,,13,90,1,0,1,0,0,0,0,0,0,0,3,37,0.0,0.0,0.0,0.0,60,1.0
336,435997,Noah,Okafor,Okafor,,13,2,Leeds,LEE,3,MID,a,,1,24,0,0,0,0,0,0,0,0,0,0,0,10,0.0,0.0,0.0,0.0,60,0.5
337,427637,Brenden,Aaronson,Aaronson,,13,2,Leeds,LEE,3,MID,a,,3,81,0,0,1,0,0,0,0,0,0,0,0,16,0.0,0.0,0.0,0.0,55,1.0
338,199598,Ethan,Ampadu,Ampadu,,13,2,Leeds,LEE,3,MID,a,,5,90,0,0,1,0,0,0,0,0,0,0,0,18,0.0,0.0,0.0,0.0,55,1.4
339,180135,Sean,Longstaff,Longstaff,,13,2,Leeds,LEE,3,MID,a,,1,8,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,50,0.1
341,492859,Wilfried,Gnonto,Gnonto,,13,2,Leeds,LEE,3,MID,i,Hamstring injury - Unknown return date,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.0
342,221399,Jack,Harrison,Harrison,,13,2,Leeds,LEE,3,MID,u,Has joined New England Revolution permanently,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.0
343,200617,Daniel,James,James,,13,2,Leeds,LEE,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.1
344,486520,Ilia,Gruev,Gruev,,13,2,Leeds,LEE,3,MID,i,Knee injury - Unknown return date,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.0
345,248056,Tanaka,Ao,Tanaka,,13,2,Leeds,LEE,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.3
346,177815,Dominic,Calvert-Lewin,Calvert-Lewin,,13,2,Leeds,LEE,4,FWD,a,,1,90,0,0,1,0,0,0,0,1,0,0,0,-2,0.0,0.0,0.0,0.0,60,30.9
347,174594,Lukas,Nmecha,Nmecha,,13,2,Leeds,LEE,4,FWD,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0.6
348,235826,Joël,Piroe,Piroe,,13,2,Leeds,LEE,4,FWD,u,Has joined West Ham United on loan for the rest of the season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.2
349,565297,Mateo,Joseph Fernández-Regatillo,Mateo Joseph,,13,2,Leeds,LEE,4,FWD,i,Knee injury - Unknown return date,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.1
385,432720,James,Trafford,Trafford,,13,2,Leeds,LEE,1,GK,a,,9,90,0,0,1,0,0,0,0,0,0,3,2,28,0.0,0.0,0.0,0.0,50,3.1
598,173774,Nico,Elvedi,Elvedi,,13,2,Leeds,LEE,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.0
603,643970,Jayden,Lienou,Lienou,,13,2,Leeds,LEE,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0.0
604,592740,Alfie,Cresswell,Cresswell,,13,2,Leeds,LEE,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.0
350,116535,Alisson,Becker,A.Becker,Alisson Becker,14,14,Liverpool,LIV,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,3.6
351,449027,Giorgi,Mamardashvili,Mamardashvili,,14,14,Liverpool,LIV,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.2
352,155503,Freddie,Woodman,Woodman,,14,14,Liverpool,LIV,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,1.1
353,586268,Armin,Pecsi,Pecsi,,14,14,Liverpool,LIV,1,GK,u,Has joined TSV Hartberg on loan for the rest of the season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0.0
354,432987,Vitezslav,Jaros,Jaros,,14,14,Liverpool,LIV,1,GK,i,Knee injury - Unknown return date,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0.0
355,464353,Harvey,Davies,Davies,,14,14,Liverpool,LIV,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0.1
356,97032,Virgil,van Dijk,Virgil,,14,14,Liverpool,LIV,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,65,19.4
357,216094,Jeremie,Frimpong,Frimpong,,14,14,Liverpool,LIV,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,3.5
358,544877,Milos,Kerkez,Kerkez,,14,14,Liverpool,LIV,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,3.8
359,171287,Joe,Gomez,Gomez,,14,14,Liverpool,LIV,2,DEF,i,Muscular injury - Unknown return date,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.0
360,492777,Conor,Bradley,Bradley,,14,14,Liverpool,LIV,2,DEF,i,Knee injury - Unknown return date,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.0
361,519440,Wellity,Lucky,Lucky,,14,14,Liverpool,LIV,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0.1
362,606702,Jeremy,Jacquet,Jacquet,,14,14,Liverpool,LIV,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,2.3
363,647681,Giovanni,Leoni,Leoni,,14,14,Liverpool,LIV,2,DEF,i,Knee injury - Unknown return date,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0.0
364,214285,Kostas,Tsimikas,Tsimikas,,14,14,Liverpool,LIV,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.1
365,489580,Calvin,Ramsay,Ramsay,,14,14,Liverpool,LIV,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0.2
366,494595,Florian,Wirtz,Wirtz,,14,14,Liverpool,LIV,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,75,12.7
367,243298,Cody,Gakpo,Gakpo,,14,14,Liverpool,LIV,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,70,3.6
368,424876,Dominik,Szoboszlai,Szoboszlai,,14,14,Liverpool,LIV,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,70,41.7
369,611922,Rio,Ngumoha,Ngumoha,,14,14,Liverpool,LIV,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,1.2
370,223541,Federico,Chiesa,Chiesa,,14,14,Liverpool,LIV,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0.1
371,441266,Ryan,Gravenberch,Gravenberch,,14,14,Liverpool,LIV,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,1.9
372,243016,Alexis,Mac Allister,Mac Allister,,14,14,Liverpool,LIV,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,1.8
373,206915,Curtis,Jones,C.Jones,,14,14,Liverpool,LIV,3,MID,d,Hip injury - 75% chance of playing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0.0
374,158983,Endo,Wataru,Endo,,14,14,Liverpool,LIV,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.1
375,591386,Trey,Nyoni,Nyoni,,14,14,Liverpool,LIV,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.0
376,535928,Stefan,Bajčetić Maquieira,Bajcetic,,14,14,Liverpool,LIV,3,MID,i,Hamstring injury - Expected back 23 Aug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.0
377,551499,Victor,Munoz,Munoz,,14,14,Liverpool,LIV,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,65,0.6
378,491501,James,McConnell,McConnell,,14,14,Liverpool,LIV,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.3
379,219168,Alexander,Isak,Isak,,14,14,Liverpool,LIV,4,FWD,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90,17.0
380,510663,Hugo,Ekitiké,Ekitiké,,14,14,Liverpool,LIV,4,FWD,i,Achilles injury - Unknown return date,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,75,0.2
381,514514,Lewis,Koumas,Koumas,,14,14,Liverpool,LIV,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.0
382,500058,Jayden,Danns,Danns,,14,14,Liverpool,LIV,4,FWD,i,Unspecified injury - Unknown return date,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.0
383,444884,Harvey,Elliott,Elliott,,14,14,Liverpool,LIV,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0.1
579,445087,Ronald,Araujo,Araujo,,14,14,Liverpool,LIV,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,2.7
238,114283,Jack,Grealish,Grealish,,15,43,Man City,MCI,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,65,0.2
384,204936,Gianluigi,Donnarumma,Donnarumma,,15,43,Man City,MCI,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,8.3
386,122074,Marcus,Bettinelli,Bettinelli,,15,43,Man City,MCI,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.0
